company_name,matched,matched_name,subscribers,avg_monthly_salary,avg_annual_salary,data_month,checked_date
(주)신우전자,True,(주)신우전자,16.0,3277181.0,39326167.0,2026-05,2026-07-12
(주)신우정밀,True,(주)신우정밀,4.0,4521167.0,54254000.0,2026-05,2026-07-12
(주)신우테크코리아,False,,,,,,2026-07-12
(주)신우프론티어,True,(주)신우프론티어,28.0,2907452.0,34889429.0,2026-05,2026-07-12
(주)신웅씨앤에스,True,(주)신웅씨앤에스,7.0,2369460.0,28433524.0,2026-05,2026-07-12
(주)신원,True,(주)신원,796.0,5051977.0,60623729.0,2026-05,2026-07-12
(주)신원에이스도어,True,(주)신원에이스도어,32.0,3490694.0,41888333.0,2026-05,2026-07-12
(주)신원이엔씨,False,,,,,,2026-07-12
(주)신원인팩,True,(주)신원인팩,53.0,3935417.0,47225006.0,2026-05,2026-07-12
(주)신원지앤피,False,,,,,,2026-07-12
(주)신원칼라,True,(주)신원칼라,6.0,4277222.0,51326667.0,2026-05,2026-07-12
(주)신원포장,True,(주)신원포장,8.0,3278083.0,39337000.0,2026-05,2026-07-12
(주)신이앤씨,True,(주)신이앤씨,10.0,3012844.0,36154133.0,2026-05,2026-07-12
(주)신일이엔지,True,(주)신일이엔지,13.0,3437111.0,41245333.0,2026-05,2026-07-12
(주)신일포장,True,(주)신일포장,29.0,3920874.0,47050483.0,2026-05,2026-07-12
(주)신정테크놀러지,False,,,,,,2026-07-12
(주)신진이앤지,False,,,,,,2026-07-12
(주)신진직업교육원,False,,,,,,2026-07-12
(주)신창비엔씨,False,,,,,,2026-07-12
(주)신태양금속,True,(주)신태양금속,31.0,4122781.0,49473376.0,2026-05,2026-07-12
(주)신평택모터스,False,,,,,,2026-07-12
(주)신풍시스템,True,(주)신풍시스템,106.0,2615021.0,31380252.0,2026-05,2026-07-12
(주)신한국보안시스템,False,,,,,,2026-07-12
(주)신한서브,False,,,,,,2026-07-12
(주)신한오토텍 평택지점,True,(주)신한오토텍 평택지점,9.0,2233556.0,26802667.0,2026-05,2026-07-12
(주)신한종합건축사사무소,True,(주)신한종합건축사사무소,138.0,4611804.0,55341643.0,2026-05,2026-07-12
(주)신한플라스틱,True,(주)신한플라스틱,7.0,3357810.0,40293714.0,2026-05,2026-07-12
(주)신현대관리,True,(주)신현대관리,204.0,2736973.0,32843673.0,2026-05,2026-07-12
(주)신화기전,False,,,,,,2026-07-12
(주)신화로직스,True,(주)신화로직스,157.0,3775701.0,45308416.0,2026-05,2026-07-12
(주)신화비엠씨,True,(주)신화비엠씨,51.0,2596488.0,31157856.0,2026-05,2026-07-12
(주)신화셀렉스,True,(주)신화셀렉스,16.0,3900792.0,46809500.0,2026-05,2026-07-12
(주)신화에이피,True,(주)신화에이피,3.0,3724593.0,44695111.0,2026-05,2026-07-12
(주)신화여객,True,(주)신화여객,83.0,4808364.0,57700369.0,2026-05,2026-07-12
(주)신화전기,True,(주)신화전기,6.0,3924481.0,47093778.0,2026-05,2026-07-12
(주)신화코리아,False,,,,,,2026-07-12
(주)신화테크,True,(주)신화테크,27.0,3461588.0,41539062.0,2026-05,2026-07-12
(주)신화테크놀러지,False,,,,,,2026-07-12
(주)신흥건설,True,(주)신흥건설,6.0,2226667.0,26720000.0,2026-05,2026-07-12
(주)신흥농산,True,(주)신흥농산,25.0,2228764.0,26745173.0,2026-05,2026-07-12
(주)신흥판금,False,,,,,,2026-07-12
(주)실리콘투,False,,,,,,2026-07-12
(주)실버웨이복지법인,True,(주)실버웨이복지법인,23.0,1896058.0,22752696.0,2026-05,2026-07-12
(주)실버케어,True,(주)실버케어,27.0,2759827.0,33117926.0,2026-05,2026-07-12
(주)심텍(SIMTECH),False,,,,,,2026-07-12
(주)싱크피플,False,,,,,,2026-07-12
(주)싸이노스,True,(주)싸이노스,486.0,4430850.0,53170195.0,2026-05,2026-07-12
(주)쌍솔무역,False,,,,,,2026-07-12
(주)쌍용금속볼트,False,,,,,,2026-07-12
(주)써밋자산관리,True,(주)써밋자산관리,16.0,2502278.0,30027333.0,2026-05,2026-07-12
(주)써밋필텍,False,,,,,,2026-07-12
(주)썬버드,False,,,,,,2026-07-12
(주)썬스프링,False,,,,,,2026-07-12
(주)썬앤문,False,,,,,,2026-07-12
(주)썬팩,False,,,,,,2026-07-12
(주)썬푸드앤시스템,False,,,,,,2026-07-12
(주)쎄미게이트,False,,,,,,2026-07-12
(주)쎌텍,True,(주)쎌텍,22.0,4070303.0,48843636.0,2026-05,2026-07-12
(주)쏘디엔,True,(주)쏘디엔,10.0,3124778.0,37497333.0,2026-05,2026-07-12
(주)쓰리디테크,False,,,,,,2026-07-12
(주)쓰리에스전기통신,False,,,,,,2026-07-12
(주)씨마,True,(주)씨마,17.0,2818588.0,33823059.0,2026-05,2026-07-12
(주)씨비전청담아이가르텐어학원,False,,,,,,2026-07-12
(주)씨앤에스자산관리,False,,,,,,2026-07-12
(주)씨에스리더,True,(주)씨에스리더,457.0,4008455.0,48101462.0,2026-05,2026-07-12
(주)씨에스메디칼,True,(주)씨에스메디칼,19.0,2424117.0,29089404.0,2026-05,2026-07-12
(주)씨에스미디어,False,,,,,,2026-07-12
(주)씨에스엠,True,(주)씨에스엠,28.0,2890460.0,34685524.0,2026-05,2026-07-12
(주)씨에스와이,False,,,,,,2026-07-12
(주)씨에스코리아,True,(주)씨에스코리아,7.0,4368095.0,52417143.0,2026-05,2026-07-12
(주)씨에스콘트롤즈,False,,,,,,2026-07-12
(주)씨에스티컴퍼니,False,,,,,,2026-07-12
(주)씨에스팩,True,(주)씨에스팩,5.0,4577422.0,54929067.0,2026-05,2026-07-12
(주)씨에스휴먼라인,False,,,,,,2026-07-12
(주)씨에이에스,True,(주)씨에이에스,235.0,3797375.0,45568499.0,2026-05,2026-07-12
(주)씨엔텍코리아,True,(주)씨엔텍코리아,67.0,4681131.0,56173572.0,2026-05,2026-07-12
(주)씨엘레이저,False,,,,,,2026-07-12
(주)씨엘시스템즈,False,,,,,,2026-07-12
(주)씨엠관리,False,,,,,,2026-07-12
(주)씨엠시설관리,True,(주)씨엠시설관리,6.0,2010630.0,24127556.0,2026-05,2026-07-12
(주)씨엠에스,True,(주)씨엠에스,152.0,3237961.0,38855526.0,2026-05,2026-07-12
(주)씨엠코리아,True,(주)씨엠코리아,5.0,2324889.0,27898667.0,2026-05,2026-07-12
(주)씨와이엘리베이터,True,(주)씨와이엘리베이터,20.0,3604978.0,43259733.0,2026-05,2026-07-12
(주)씨이케이,True,(주)씨이케이,15.0,4295600.0,51547200.0,2026-05,2026-07-12
(주)씨제이에스,False,,,,,,2026-07-12
(주)씨제이텔레닉스,False,,,,,,2026-07-12
(주)씨즐푸드컴퍼니,False,,,,,,2026-07-12
(주)씨지엑스,True,(주)씨지엑스,27.0,3363605.0,40363259.0,2026-05,2026-07-12
(주)씨케이글로벌네트,False,,,,,,2026-07-12
(주)씨케이에스앤티,False,,,,,,2026-07-12
(주)씨콘스,True,(주)씨콘스,8.0,2984639.0,35815667.0,2026-05,2026-07-12
(주)씨투엠에듀,False,,,,,,2026-07-12
(주)씨티씨,False,,,,,,2026-07-12
(주)씨티에너지,True,(주)씨티에너지,17.0,5178497.0,62141961.0,2026-05,2026-07-12
(주)씨티에스코리아,True,(주)씨티에스코리아,3.0,3980444.0,47765333.0,2026-05,2026-07-12
(주)씨티에프,False,,,,,,2026-07-12
(주)씨티원서비스,False,,,,,,2026-07-12
(주)씨티콘,False,,,,,,2026-07-12
(주)씨피켐 동민,False,,,,,,2026-07-12
(주)씰앤팩,False,,,,,,2026-07-12
(주)아라마케팅 아라실버케어센터,False,,,,,,2026-07-12
(주)아람,True,(주)아람,6.0,3093259.0,37119111.0,2026-05,2026-07-12
(주)아람들식품,True,(주)아람들식품,11.0,3077152.0,36925818.0,2026-05,2026-07-12
(주)아람인테크,True,(주)아람인테크,1151.0,2238286.0,26859434.0,2026-05,2026-07-12
(주)아런,False,,,,,,2026-07-12
(주)아름다운길,False,,,,,,2026-07-12
(주)아리 에스티에스,False,,,,,,2026-07-12
(주)아리지,True,(주)아리지,53.0,3801790.0,45621484.0,2026-05,2026-07-12
(주)아림주택관리,True,(주)아림주택관리,5.0,2059333.0,24712000.0,2026-05,2026-07-12
(주)아모텍,False,,,,,,2026-07-12
(주)아미바이오,True,(주)아미바이오,10.0,3511889.0,42142667.0,2026-05,2026-07-12
(주)아산-발안지점,True,(주)아산-발안지점,36.0,3953537.0,47442444.0,2026-05,2026-07-12
(주)아산메탈,True,(주)아산메탈,5.0,4211644.0,50539733.0,2026-05,2026-07-12
(주)아산피엠,False,,,,,,2026-07-12
(주)아성오토메이션,True,(주)아성오토메이션,12.0,4628981.0,55547778.0,2026-05,2026-07-12
(주)아셀,True,(주)아셀,6.0,2437852.0,29254222.0,2026-05,2026-07-12
(주)아스타아이비에스,True,(주)아스타아이비에스,1748.0,3151851.0,37822215.0,2026-05,2026-07-12
(주)아신금속,True,(주)아신금속,22.0,3929141.0,47149697.0,2026-05,2026-07-12
(주)아양자래온데이케어,False,,,,,,2026-07-12
(주)아우라진스,True,(주)아우라진스,16.0,3981486.0,47777833.0,2026-05,2026-07-12
(주)아워홈 도레이첨단소재본사점,False,,,,,,2026-07-12
(주)아이디비넷,False,,,,,,2026-07-12
(주)아이비에스인더스트리,True,(주)아이비에스인더스트리,4168.0,2893961.0,34727535.0,2026-05,2026-07-12
(주)아이비에이,False,,,,,,2026-07-12
(주)아이산,True,(주)아이산,18.0,4104321.0,49251852.0,2026-05,2026-07-12
(주)아이솔루션,False,,,,,,2026-07-12
(주)아이앤티,True,(주)아이앤티,39.0,3587066.0,43044786.0,2026-05,2026-07-12
(주)아이에이치물류,True,(주)아이에이치물류,14.0,2660778.0,31929333.0,2026-05,2026-07-12
(주)아이엔씨,False,,,,,,2026-07-12
(주)아이엔씨미디어,False,,,,,,2026-07-12
(주)아이엠씨,True,(주)아이엠씨,4.0,4611333.0,55336000.0,2026-05,2026-07-12
(주)아이엠코퍼레이션,False,,,,,,2026-07-12
(주)아이유푸드,False,,,,,,2026-07-12
(주)아이제이테크,True,(주)아이제이테크,18.0,3427802.0,41133630.0,2026-05,2026-07-12
(주)아이젠테크,False,,,,,,2026-07-12
(주)아이케이인더스트리,False,,,,,,2026-07-12
(주)아이콘,True,(주)아이콘,10.0,4793089.0,57517067.0,2026-05,2026-07-12
(주)아이크리에이티브,True,(주)아이크리에이티브,11.0,3428465.0,41141576.0,2026-05,2026-07-12
(주)아이티랩,False,,,,,,2026-07-12
(주)아이티로그,True,(주)아이티로그,33.0,3429300.0,41151596.0,2026-05,2026-07-12
(주)아이티시스템,False,,,,,,2026-07-12
(주)아이티앤컴퍼니,False,,,,,,2026-07-12
(주)아이티에스뱅크,True,(주)아이티에스뱅크,6.0,3538704.0,42464444.0,2026-05,2026-07-12
(주)아이티원,True,(주)아이티원,4.0,2546167.0,30554000.0,2026-05,2026-07-12
(주)아이펙,True,(주)아이펙,17.0,4645974.0,55751686.0,2026-05,2026-07-12
(주)아이피어리스,False,,,,,,2026-07-12
(주)아인소프트,False,,,,,,2026-07-12
(주)아인스원,True,(주)아인스원,4.0,3161611.0,37939333.0,2026-05,2026-07-12
(주)아인스이엔지,True,(주)아인스이엔지,30.0,3464519.0,41574222.0,2026-05,2026-07-12
(주)아전펌프,True,(주)아전펌프,19.0,3134842.0,37618105.0,2026-05,2026-07-12
(주)아주산업,True,(주)아주산업,6.0,3931852.0,47182222.0,2026-05,2026-07-12
(주)아진산업,True,(주)아진산업,4.0,2507389.0,30088667.0,2026-05,2026-07-12
(주)아진티앤엘,False,,,,,,2026-07-12
(주)아코이엔씨,False,,,,,,2026-07-12
(주)아코퍼시스,True,(주)아코퍼시스,15.0,3750030.0,45000356.0,2026-05,2026-07-12
(주)아쿠아뱅크,True,(주)아쿠아뱅크,10.0,3108556.0,37302667.0,2026-05,2026-07-12
(주)아크로스테이지(ACROSTAGE),False,,,,,,2026-07-12
(주)아텍산업,False,,,,,,2026-07-12
(주)아트디앤피,True,(주)아트디앤피,20.0,4068756.0,48825067.0,2026-05,2026-07-12
(주)아트림,True,(주)아트림,7.0,1029968.0,12359619.0,2026-05,2026-07-12
(주)안산대일자동차운전문학원,False,,,,,,2026-07-12
(주)안성씨엠,False,,,,,,2026-07-12
(주)안성종합폐차장,True,(주)안성종합폐차장,19.0,3648713.0,43784561.0,2026-05,2026-07-12
(주)안성테크,False,,,,,,2026-07-12
(주)알루마스터,True,(주)알루마스터,15.0,3969585.0,47635022.0,2026-05,2026-07-12
(주)알루메탈,False,,,,,,2026-07-12
(주)알모코,False,,,,,,2026-07-12
(주)알볼로푸드시스템,True,(주)알볼로푸드시스템,16.0,2741139.0,32893667.0,2026-05,2026-07-12
(주)알엠시스,True,(주)알엠시스,55.0,5180404.0,62164848.0,2026-05,2026-07-12
(주)알엠케이,True,(주)알엠케이,13.0,5031333.0,60376000.0,2026-05,2026-07-12
(주)알지비하이텍,True,(주)알지비하이텍,12.0,4255315.0,51063778.0,2026-05,2026-07-12
(주)알지테크,False,,,,,,2026-07-12
(주)알케이드코리아,False,,,,,,2026-07-12
(주)알킨스,True,(주)알킨스,91.0,4388703.0,52664440.0,2026-05,2026-07-12
(주)알타이아이앤씨,False,,,,,,2026-07-12
(주)알토켐,False,,,,,,2026-07-12
(주)알티테크,False,,,,,,2026-07-12
(주)알파,True,(주)알파,4.0,1946889.0,23362667.0,2026-05,2026-07-12
(주)알파스틸,False,,,,,,2026-07-12
(주)알파테크,False,,,,,,2026-07-12
(주)알피바이오,True,(주)알피바이오,428.0,3642789.0,43713464.0,2026-05,2026-07-12
(주)암흑,False,,,,,,2026-07-12
(주)애니우드,False,,,,,,2026-07-12
(주)애드로이트,False,,,,,,2026-07-12
(주)애드민,True,(주)애드민,827.0,2918470.0,35021636.0,2026-05,2026-07-12
(주)애드인,True,(주)애드인,13.0,4667675.0,56012103.0,2026-05,2026-07-12
(주)애드코아,True,(주)애드코아,9.0,3295877.0,39550519.0,2026-05,2026-07-12
(주)애드포럼글로벌,False,,,,,,2026-07-12
(주)애드홈,True,(주)애드홈,5.0,2542578.0,30510933.0,2026-05,2026-07-12
(주)애즈랜드,True,(주)애즈랜드,94.0,4071636.0,48859631.0,2026-05,2026-07-12
(주)애플항공조명,True,(주)애플항공조명,15.0,3747052.0,44964622.0,2026-05,2026-07-12
(주)앰스코,False,,,,,,2026-07-12
(주)양평시니어,False,,,,,,2026-07-12
(주)양평화약,False,,,,,,2026-07-12
(주)어르신세상만안센터,False,,,,,,2026-07-12
(주)어민신문,False,,,,,,2026-07-12
(주)엄마손실버케어 연수효센터,True,(주)엄마손실버케어 연수효센터,18.0,1857889.0,22294667.0,2026-05,2026-07-12
(주)에너지원,False,,,,,,2026-07-12
(주)에넥스과학,False,,,,,,2026-07-12
(주)에녹플랜트엔지니어링,True,(주)에녹플랜트엔지니어링,6.0,2864704.0,34376444.0,2026-05,2026-07-12
(주)에덴,False,,,,,,2026-07-12
(주)에덴낙원,True,(주)에덴낙원,38.0,3103766.0,37245193.0,2026-05,2026-07-12
(주)에보니아,False,,,,,,2026-07-12
(주)에스더블유씨,True,(주)에스더블유씨,7.0,3466032.0,41592381.0,2026-05,2026-07-12
(주)에스더블유피,True,(주)에스더블유피,23.0,3702725.0,44432696.0,2026-05,2026-07-12
(주)에스디 메탈,False,,,,,,2026-07-12
(주)에스디씨컨스트룩,False,,,,,,2026-07-12
(주)에스라케어,True,(주)에스라케어,15.0,2377585.0,28531022.0,2026-05,2026-07-12
(주)에스비신소재,False,,,,,,2026-07-12
(주)에스씨건설,True,(주)에스씨건설,7.0,3141619.0,37699429.0,2026-05,2026-07-12
(주)에스씨리싸이클링 화성지점,True,(주)에스씨리싸이클링 화성지점,8.0,5217167.0,62606000.0,2026-05,2026-07-12
(주)에스씨알,True,(주)에스씨알,28.0,2829230.0,33950762.0,2026-05,2026-07-12
(주)에스씨엘,True,(주)에스씨엘,15.0,3188474.0,38261689.0,2026-05,2026-07-12
(주)에스씨엘 수원지점,False,,,,,,2026-07-12
(주)에스씨월드,False,,,,,,2026-07-12
(주)에스씨이앤지,True,(주)에스씨이앤지,9.0,3491111.0,41893333.0,2026-05,2026-07-12
(주)에스아이디어코스틱,False,,,,,,2026-07-12
(주)에스아이엠,True,(주)에스아이엠,58.0,3498992.0,41987908.0,2026-05,2026-07-12
(주)에스아이티에스,False,,,,,,2026-07-12
(주)에스아이팩,False,,,,,,2026-07-12
(주)에스알파트너,True,(주)에스알파트너,7.0,4630603.0,55567238.0,2026-05,2026-07-12
(주)에스알펜스터,False,,,,,,2026-07-12
(주)에스앤산업,True,(주)에스앤산업,9.0,1363827.0,16365926.0,2026-05,2026-07-12
(주)에스앤씨화재특종손해사정,False,,,,,,2026-07-12
(주)에스앤에스,True,(주)에스앤에스,4.0,4440333.0,53284000.0,2026-05,2026-07-12
(주)에스앤에이치이엔지,True,(주)에스앤에이치이엔지,27.0,3963095.0,47557136.0,2026-05,2026-07-12
(주)에스앤엔테크,False,,,,,,2026-07-12
(주)에스앤지바이오텍,False,,,,,,2026-07-12
(주)에스앤푸드,False,,,,,,2026-07-12
(주)에스에스씨,False,,,,,,2026-07-12
(주)에스에스엠글로벌,True,(주)에스에스엠글로벌,8.0,3678250.0,44139000.0,2026-05,2026-07-12
(주)에스에스테크,True,(주)에스에스테크,16.0,4714431.0,56573167.0,2026-05,2026-07-12
(주)에스에스티,True,(주)에스에스티,8.0,3085611.0,37027333.0,2026-05,2026-07-12
(주)에스에이치테크놀로지,True,(주)에스에이치테크놀로지,41.0,4020715.0,48248585.0,2026-05,2026-07-12
(주)에스에이치피엠,False,,,,,,2026-07-12
(주)에스엔,True,(주)에스엔,20.0,3352211.0,40226533.0,2026-05,2026-07-12
(주)에스엔씨이엔지,True,(주)에스엔씨이엔지,5.0,2620222.0,31442667.0,2026-05,2026-07-12
(주)에스엔에스,True,(주)에스엔에스,42.0,3415481.0,40985778.0,2026-05,2026-07-12
(주)에스엔텍,True,(주)에스엔텍,17.0,4921961.0,59063529.0,2026-05,2026-07-12
(주)에스엔티시스템,False,,,,,,2026-07-12
(주)에스엔피월드,True,(주)에스엔피월드,17.0,1412196.0,16946353.0,2026-05,2026-07-12
(주)에스엘티지,True,(주)에스엘티지,4.0,4172222.0,50066667.0,2026-05,2026-07-12
(주)에스엘퍼니처,True,(주)에스엘퍼니처,14.0,3008492.0,36101905.0,2026-05,2026-07-12
(주)에스엠,True,(주)에스엠,42.0,4422804.0,53073651.0,2026-05,2026-07-12
(주)에스엠나이스,False,,,,,,2026-07-12
(주)에스엠로지스,True,(주)에스엠로지스,3.0,3217926.0,38615111.0,2026-05,2026-07-12
(주)에스엠미르,False,,,,,,2026-07-12
(주)에스엠씨,True,(주)에스엠씨,37.0,3663562.0,43962739.0,2026-05,2026-07-12
(주)에스엠이교역,False,,,,,,2026-07-12
(주)에스엠제이창호,False,,,,,,2026-07-12
(주)에스엠지티,False,,,,,,2026-07-12
(주)에스엠티코리아,True,(주)에스엠티코리아,9.0,4758938.0,57107259.0,2026-05,2026-07-12
(주)에스엠팩,True,(주)에스엠팩,6.0,6130926.0,73571111.0,2026-05,2026-07-12
(주)에스엠푸드존,False,,,,,,2026-07-12
(주)에스엠플라텍,False,,,,,,2026-07-12
(주)에스오엠,False,,,,,,2026-07-12
(주)에스와이스포츠,True,(주)에스와이스포츠,4.0,1740056.0,20880667.0,2026-05,2026-07-12
(주)에스이아이엘,False,,,,,,2026-07-12
(주)에스이엠이노베이션,True,(주)에스이엠이노베이션,5.0,4018844.0,48226133.0,2026-05,2026-07-12
(주)에스이케이,False,,,,,,2026-07-12
(주)에스이티로지스,True,(주)에스이티로지스,63.0,4174653.0,50095831.0,2026-05,2026-07-12
(주)에스제이,True,(주)에스제이,8.0,3292917.0,39515000.0,2026-05,2026-07-12
(주)에스제이서비스,False,,,,,,2026-07-12
(주)에스제이일레콤,False,,,,,,2026-07-12
(주)에스제이정밀,False,,,,,,2026-07-12
(주)에스제이종합,True,(주)에스제이종합,6.0,2132185.0,25586222.0,2026-05,2026-07-12
(주)에스제이지엔에스,False,,,,,,2026-07-12
(주)에스지케미칼,True,(주)에스지케미칼,3.0,5292519.0,63510222.0,2026-05,2026-07-12
(주)에스캅시큐리티,False,,,,,,2026-07-12
(주)에스켐텍,False,,,,,,2026-07-12
(주)에스큐시스텍,True,(주)에스큐시스텍,23.0,2415401.0,28984812.0,2026-05,2026-07-12
(주)에스텍에이스,True,(주)에스텍에이스,412.0,2569011.0,30828136.0,2026-05,2026-07-12
(주)에스텍플러스,True,(주)에스텍플러스,1082.0,2647611.0,31771330.0,2026-05,2026-07-12
(주)에스투엠코리아,True,(주)에스투엠코리아,21.0,3901122.0,46813460.0,2026-05,2026-07-12
(주)에스티아이코리아,False,,,,,,2026-07-12
(주)에스티에이,True,(주)에스티에이,10.0,3578889.0,42946667.0,2026-05,2026-07-12
(주)에스티에프솔루션,False,,,,,,2026-07-12
(주)에스휴먼,False,,,,,,2026-07-12
(주)에어밴,False,,,,,,2026-07-12
(주)에어컨남서울랜드,False,,,,,,2026-07-12
(주)에어텍시스템,False,,,,,,2026-07-12
(주)에어피앤씨,False,,,,,,2026-07-12
(주)에이론,True,(주)에이론,13.0,3796239.0,45554872.0,2026-05,2026-07-12
(주)에이블루,False,,,,,,2026-07-12
(주)에이블지엘에스,False,,,,,,2026-07-12
(주)에이블피엠씨,False,,,,,,2026-07-12
(주)에이스그린텍,True,(주)에이스그린텍,21.0,4778116.0,57337397.0,2026-05,2026-07-12
(주)에이스디자인,False,,,,,,2026-07-12
(주)에이스렌터카,False,,,,,,2026-07-12
(주)에이스리츠,True,(주)에이스리츠,8.0,3286417.0,39437000.0,2026-05,2026-07-12
(주)에이스시큐리티,False,,,,,,2026-07-12
(주)에이스아이피,False,,,,,,2026-07-12
(주)에이스엠앤티,False,,,,,,2026-07-12
(주)에이스조경,True,(주)에이스조경,3.0,3070593.0,36847111.0,2026-05,2026-07-12
(주)에이스침대여주공장,True,(주)에이스침대여주공장,114.0,3887657.0,46651883.0,2026-05,2026-07-12
(주)에이스코팅산업,False,,,,,,2026-07-12
(주)에이스코퍼레이션,True,(주)에이스코퍼레이션,19.0,3638924.0,43667088.0,2026-05,2026-07-12
(주)에이스티엠,True,(주)에이스티엠,18.0,2490494.0,29885926.0,2026-05,2026-07-12
(주)에이스푸드,True,(주)에이스푸드,27.0,2797802.0,33573630.0,2026-05,2026-07-12
(주)에이씨아이케미칼아시아,False,,,,,,2026-07-12
(주)에이앤씨,False,,,,,,2026-07-12
(주)에이앤에이오토파트,True,(주)에이앤에이오토파트,3.0,4150741.0,49808889.0,2026-05,2026-07-12
(주)에이앤에이와이퍼,True,(주)에이앤에이와이퍼,15.0,3104667.0,37256000.0,2026-05,2026-07-12
(주)에이에스코리아,False,,,,,,2026-07-12
(주)에이엔에스 제2공장,False,,,,,,2026-07-12
(주)에이엘그린,False,,,,,,2026-07-12
(주)에이엘코리아,True,(주)에이엘코리아,8.0,3777500.0,45330000.0,2026-05,2026-07-12
(주)에이엠씨코리아,False,,,,,,2026-07-12
(주)에이엠컨설팅,False,,,,,,2026-07-12
(주)에이엠테크,False,,,,,,2026-07-12
(주)에이엠티시스템,True,(주)에이엠티시스템,23.0,4361913.0,52342957.0,2026-05,2026-07-12
(주)에이젯시스템,True,(주)에이젯시스템,39.0,3320507.0,39846085.0,2026-05,2026-07-12
(주)에이취알 커뮤니케이션즈,True,(주)에이취알 커뮤니케이션즈,6.0,3875889.0,46510667.0,2026-05,2026-07-12
(주)에이치바이오테크,True,(주)에이치바이오테크,4.0,3284222.0,39410667.0,2026-05,2026-07-12
(주)에이치비글로벌,True,(주)에이치비글로벌,5.0,3493600.0,41923200.0,2026-05,2026-07-12
(주)에이치알플래닛,True,(주)에이치알플래닛,121.0,2329974.0,27959691.0,2026-05,2026-07-12
(주)에이치앤글라스,False,,,,,,2026-07-12
(주)에이치앤씨건축,True,(주)에이치앤씨건축,9.0,3314642.0,39775704.0,2026-05,2026-07-12
(주)에이치앤유푸드롯데백화점노원점,False,,,,,,2026-07-12
(주)에이치앤인더스트리,False,,,,,,2026-07-12
(주)에이치에스켐텍,True,(주)에이치에스켐텍,17.0,4804693.0,57656314.0,2026-05,2026-07-12
(주)에이치에이치,False,,,,,,2026-07-12
(주)에이치엔에이파마켐,True,(주)에이치엔에이파마켐,40.0,3873578.0,46482933.0,2026-05,2026-07-12
(주)에이치엠코퍼레이션,True,(주)에이치엠코퍼레이션,7.0,4815048.0,57780571.0,2026-05,2026-07-12
(주)에이치와이스퀘어,False,,,,,,2026-07-12
(주)에이치원테크,True,(주)에이치원테크,3.0,2009778.0,24117333.0,2026-05,2026-07-12
(주)에이치이비,False,,,,,,2026-07-12
(주)에이치케이,True,(주)에이치케이,13.0,4444444.0,53333333.0,2026-05,2026-07-12
(주)에이치케이스틸,False,,,,,,2026-07-12
(주)에이치케이씨아이디에스,True,(주)에이치케이씨아이디에스,104.0,3555583.0,42667000.0,2026-05,2026-07-12
(주)에이치티씨시스템,False,,,,,,2026-07-12
(주)에이케이무역,False,,,,,,2026-07-12
(주)에이케이인텍,False,,,,,,2026-07-12
(주)에이켐,True,(주)에이켐,22.0,4092263.0,49107152.0,2026-05,2026-07-12
(주)에이테크솔루션,False,,,,,,2026-07-12
(주)에이테크에이비에이션,True,(주)에이테크에이비에이션,4.0,3755333.0,45064000.0,2026-05,2026-07-12
(주)에이티맥스,True,(주)에이티맥스,93.0,4016576.0,48198910.0,2026-05,2026-07-12
(주)에이티씨,True,(주)에이티씨,18.0,4292469.0,51509630.0,2026-05,2026-07-12
(주)에이티에디션,False,,,,,,2026-07-12
(주)에이티에스,True,(주)에이티에스,9.0,5376000.0,64512000.0,2026-05,2026-07-12
(주)에이티엔아이정보기술,False,,,,,,2026-07-12
(주)에이팩,True,(주)에이팩,13.0,3919504.0,47034051.0,2026-05,2026-07-12
(주)에이펙코리아,False,,,,,,2026-07-12
(주)에치와이,True,(주)에치와이,1036.0,5153027.0,61836319.0,2026-05,2026-07-12
(주)에코그린,True,(주)에코그린,8.0,2092889.0,25114667.0,2026-05,2026-07-12
(주)에코그린티엠,False,,,,,,2026-07-12
(주)에코글라스,True,(주)에코글라스,5.0,4651111.0,55813333.0,2026-05,2026-07-12
(주)에코닝,False,,,,,,2026-07-12
(주)에코스,True,(주)에코스,47.0,3733418.0,44801021.0,2026-05,2026-07-12
(주)에코시스,True,(주)에코시스,6.0,4273000.0,51276000.0,2026-05,2026-07-12
(주)에코이노텍,False,,,,,,2026-07-12
(주)에코이엠,False,,,,,,2026-07-12
(주)에코탑,True,(주)에코탑,12.0,3567759.0,42813111.0,2026-05,2026-07-12
(주)에코트레이딩,True,(주)에코트레이딩,18.0,3897494.0,46769926.0,2026-05,2026-07-12
(주)에코프라임,True,(주)에코프라임,42.0,4625439.0,55505270.0,2026-05,2026-07-12
(주)에프씨코리아,False,,,,,,2026-07-12
(주)에프알텍,True,(주)에프알텍,35.0,4583352.0,55000229.0,2026-05,2026-07-12
(주)에프앤티머티리얼즈,True,(주)에프앤티머티리얼즈,12.0,3103537.0,37242444.0,2026-05,2026-07-12
(주)에프에이에스,True,(주)에프에이에스,6.0,5384815.0,64617778.0,2026-05,2026-07-12
(주)에프엠시스템,False,,,,,,2026-07-12
(주)에프엠에스코리아,False,,,,,,2026-07-12
(주)에프엠텍,True,(주)에프엠텍,485.0,2550359.0,30604305.0,2026-05,2026-07-12
(주)에프원시스템,True,(주)에프원시스템,4.0,3760889.0,45130667.0,2026-05,2026-07-12
(주)에프텍,True,(주)에프텍,30.0,3001074.0,36012889.0,2026-05,2026-07-12
